fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,species_ves,species_ves_other,count_ves,comments_ves
dfb0735d-20ba-4524-a80d-c3b601ca9332,ab650c75-134c-4da1-8c84-3a0546637835,ab650c75-134c-4da1-8c84-3a0546637835,1,1,41.568508170800165,-80.45165510707183,POINT (-80.45165510707183 41.568508170800165),2022-05-26 21:15:22 EDT,2022-05-26 21:15:29 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
cfdc24b1-c548-4419-8a0c-75061e0f3b14,ab650c75-134c-4da1-8c84-3a0546637835,ab650c75-134c-4da1-8c84-3a0546637835,1,1,41.56819843133672,-80.45150707329519,POINT (-80.45150707329519 41.56819843133672),2022-05-26 21:16:28 EDT,2022-05-26 21:17:01 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
a8c1dfca-9b2e-4e83-80bd-fd42543dab4b,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.5680787805857,-80.4516555928443,POINT (-80.4516555928443 41.5680787805857),2022-05-26 21:01:18 EDT,2022-05-26 21:01:30 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
e907b919-ac32-4437-8036-a338dc68d39f,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.56804993956385,-80.45164573349999,POINT (-80.45164573349999 41.56804993956385),2022-05-26 21:01:44 EDT,2022-05-26 21:01:53 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
85760f32-1af9-4d3a-b7c7-d7a3688e23a0,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.568021616006064,-80.45174251318019,POINT (-80.45174251318019 41.568021616006064),2022-05-26 21:04:56 EDT,2022-05-26 21:05:05 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
28b40476-bd0f-4616-8515-ff5c9b60295c,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.56821108892706,-80.45169222176116,POINT (-80.45169222176116 41.56821108892706),2022-05-26 21:05:46 EDT,2022-05-26 21:05:54 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
21be48de-97fa-4966-b516-d8df2e6a41e6,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.56823376197514,-80.45161502443295,POINT (-80.45161502443295 41.56823376197514),2022-05-26 21:06:46 EDT,2022-05-26 21:06:59 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
026536f8-24c1-4d43-acef-f7552f56af79,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.568264314012396,-80.45164058923763,POINT (-80.45164058923763 41.568264314012396),2022-05-26 21:09:21 EDT,2022-05-26 21:09:26 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
dedd65d4-bb00-4728-972f-34045078144b,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.56824604146348,-80.4514898826186,POINT (-80.4514898826186 41.56824604146348),2022-05-26 21:10:53 EDT,2022-05-26 21:10:59 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
e96a3495-b5ba-48e1-b46b-56f2d821ad2a,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.56822307504879,-80.45152961283965,POINT (-80.45152961283965 41.56822307504879),2022-05-26 21:11:23 EDT,2022-05-26 21:11:28 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
9c02022a-ef54-4075-88d0-64770a73cd0f,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.568232756146756,-80.45151226230007,POINT (-80.45151226230007 41.568232756146756),2022-05-26 21:12:09 EDT,2022-05-26 21:12:14 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
6cd839f8-b025-4387-84d7-b4ccac584671,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.568194367030436,-80.45151846490842,POINT (-80.45151846490842 41.568194367030436),2022-05-26 21:13:03 EDT,2022-05-26 21:13:08 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
4262d851-11dc-485a-8e5f-6b33274a1759,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.56817374754843,-80.45154000639957,POINT (-80.45154000639957 41.56817374754843),2022-05-26 21:14:15 EDT,2022-05-26 21:14:27 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
53aa9aac-d672-4176-9baf-fa3e06111565,42d6e420-a94d-40fc-bd29-9f71a78c5314,42d6e420-a94d-40fc-bd29-9f71a78c5314,1,1,41.568174082824754,-80.45155668638688,POINT (-80.45155668638688 41.568174082824754),2022-05-26 21:16:18 EDT,2022-05-26 21:16:23 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
f8fc769d-0639-4a5f-8004-382c10105f65,7720af50-573c-4fb3-bbaf-8179c2f780fc,7720af50-573c-4fb3-bbaf-8179c2f780fc,1,1,41.56826435378599,-80.45155539408898,POINT (-80.45155539408898 41.56826435378599),2022-05-27 20:44:07 EDT,2022-05-27 20:44:14 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
14913d22-3367-4710-9fa5-b5fbdc846029,7720af50-573c-4fb3-bbaf-8179c2f780fc,7720af50-573c-4fb3-bbaf-8179c2f780fc,1,1,41.56825008520981,-80.45158756674122,POINT (-80.45158756674122 41.56825008520981),2022-05-27 20:44:43 EDT,2022-05-27 20:44:50 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
8cbafd5f-65f1-4304-965f-6f6e4f1d6ebd,7720af50-573c-4fb3-bbaf-8179c2f780fc,7720af50-573c-4fb3-bbaf-8179c2f780fc,1,1,41.568308993882646,-80.4515258938428,POINT (-80.4515258938428 41.568308993882646),2022-05-27 20:46:14 EDT,2022-05-27 20:46:24 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
c931da65-49d0-4b04-8e10-e9d3014be6d0,7720af50-573c-4fb3-bbaf-8179c2f780fc,7720af50-573c-4fb3-bbaf-8179c2f780fc,1,1,41.568192187735406,-80.45168425895315,POINT (-80.45168425895315 41.568192187735406),2022-05-27 20:52:53 EDT,2022-05-27 20:53:00 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
c3c0f11e-72aa-4596-ac4e-066de1c14d4b,7720af50-573c-4fb3-bbaf-8179c2f780fc,7720af50-573c-4fb3-bbaf-8179c2f780fc,1,1,41.56814964957681,-80.45163673356217,POINT (-80.45163673356217 41.56814964957681),2022-05-27 20:55:22 EDT,2022-05-27 20:55:32 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
903881d7-0ccf-4e4c-9f19-ecad98c2265c,b7141f5d-e059-4309-88ee-4b598ce67720,b7141f5d-e059-4309-88ee-4b598ce67720,1,1,41.568154699939434,-80.45151666406528,POINT (-80.45151666406528 41.568154699939434),2022-05-27 20:44:35 EDT,2022-05-27 20:44:41 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
6517faef-bd67-4313-9a65-0de2f96a96dc,b7141f5d-e059-4309-88ee-4b598ce67720,b7141f5d-e059-4309-88ee-4b598ce67720,1,1,41.56847338090575,-80.45154042677464,POINT (-80.45154042677464 41.56847338090575),2022-05-27 20:49:09 EDT,2022-05-27 20:49:14 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
20b85e1a-257d-4c2f-bd8b-92c49fddacdd,b7141f5d-e059-4309-88ee-4b598ce67720,b7141f5d-e059-4309-88ee-4b598ce67720,1,1,41.568265121304094,-80.451548369073,POINT (-80.451548369073 41.568265121304094),2022-05-27 20:49:18 EDT,2022-05-27 20:49:24 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
c0d92874-59e5-48b2-bad6-24da641826cc,b7141f5d-e059-4309-88ee-4b598ce67720,b7141f5d-e059-4309-88ee-4b598ce67720,1,1,41.56833860383761,-80.45168646930317,POINT (-80.45168646930317 41.56833860383761),2022-05-27 20:53:49 EDT,2022-05-27 20:53:54 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
c1d89746-e16f-4af6-92a3-39dfeadecc13,b45745d8-50c3-4b19-86f9-6dcdbf09c933,b45745d8-50c3-4b19-86f9-6dcdbf09c933,2,1,41.56795669816601,-80.45173471801024,POINT (-80.45173471801024 41.56795669816601),2022-05-26 21:04:38 EDT,2022-05-26 21:04:50 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
c6a5bee8-cd33-4726-8ad6-f12b8743f024,b45745d8-50c3-4b19-86f9-6dcdbf09c933,b45745d8-50c3-4b19-86f9-6dcdbf09c933,2,1,41.56824013222155,-80.45156724758488,POINT (-80.45156724758488 41.56824013222155),2022-05-26 21:09:57 EDT,2022-05-26 21:10:04 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
6366c77c-73f1-4752-b228-b3a136565444,c63b0e57-801f-4967-a001-22f449e7bb95,c63b0e57-801f-4967-a001-22f449e7bb95,1,1,41.690547511420974,-80.51281365272031,POINT (-80.51281365272031 41.690547511420974),2022-06-03 21:08:44 EDT,2022-06-03 21:08:55 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
c7e33458-67eb-4d90-8100-dbbd1b51c40e,c63b0e57-801f-4967-a001-22f449e7bb95,c63b0e57-801f-4967-a001-22f449e7bb95,1,1,41.69106539204979,-80.5128546248367,POINT (-80.5128546248367 41.69106539204979),2022-06-03 21:09:54 EDT,2022-06-03 21:09:59 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
13a76366-6895-4eca-a4b3-6226ef54bdfb,c63b0e57-801f-4967-a001-22f449e7bb95,c63b0e57-801f-4967-a001-22f449e7bb95,1,1,41.69112613104923,-80.5128705553415,POINT (-80.5128705553415 41.69112613104923),2022-06-03 21:10:38 EDT,2022-06-03 21:10:47 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,5,
e5061d1f-2a2a-41b0-80b7-1bad6998ab39,c63b0e57-801f-4967-a001-22f449e7bb95,c63b0e57-801f-4967-a001-22f449e7bb95,1,1,41.691055680466775,-80.51280187590353,POINT (-80.51280187590353 41.691055680466775),2022-06-03 21:14:07 EDT,2022-06-03 21:14:13 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
44e1e9cc-d226-4565-bb5c-e0994ea7679b,c63b0e57-801f-4967-a001-22f449e7bb95,c63b0e57-801f-4967-a001-22f449e7bb95,1,1,41.69099079750914,-80.51271914266121,POINT (-80.51271914266121 41.69099079750914),2022-06-03 21:17:39 EDT,2022-06-03 21:17:46 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
77b98668-6581-43ef-bcf8-781d1de8af4d,c63b0e57-801f-4967-a001-22f449e7bb95,c63b0e57-801f-4967-a001-22f449e7bb95,1,1,41.69111927928896,-80.51270480916183,POINT (-80.51270480916183 41.69111927928896),2022-06-03 21:21:38 EDT,2022-06-03 21:21:44 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
f633628c-ee63-4ebd-a957-27ac4535d9de,c63b0e57-801f-4967-a001-22f449e7bb95,c63b0e57-801f-4967-a001-22f449e7bb95,1,1,41.69105532625382,-80.51274914355402,POINT (-80.51274914355402 41.69105532625382),2022-06-03 21:22:41 EDT,2022-06-03 21:22:46 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
d26a03de-e998-4002-b0aa-965c1e6dd545,1004c317-9c0b-42f0-b25a-10fedccf40dd,1004c317-9c0b-42f0-b25a-10fedccf40dd,1,1,41.690889294298074,-80.51247501753318,POINT (-80.51247501753318 41.690889294298074),2022-06-03 21:12:43 EDT,2022-06-03 21:12:57 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
647d9b81-eb73-49c3-9740-161c3fb9d63c,563a3f65-d811-4a26-91c3-a1cc7dbe6cf1,563a3f65-d811-4a26-91c3-a1cc7dbe6cf1,1,1,41.69103036172866,-80.51273938275921,POINT (-80.51273938275921 41.69103036172866),2022-06-03 21:25:26 EDT,2022-06-03 21:25:57 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
5da6fc35-f084-43b4-a9ef-65a5dabd2ad7,563a3f65-d811-4a26-91c3-a1cc7dbe6cf1,563a3f65-d811-4a26-91c3-a1cc7dbe6cf1,1,1,41.690992178525455,-80.51272086643358,POINT (-80.51272086643358 41.690992178525455),2022-06-03 21:26:05 EDT,2022-06-03 21:26:11 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
0a33636a-712e-4f68-b504-28d43402ff98,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.63849824049045,-80.4955089505722,POINT (-80.4955089505722 41.63849824049045),2022-06-14 21:20:36 EDT,2022-06-14 21:20:44 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
c9c201ed-c335-44ca-8f91-02663983ae07,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.6386768268809,-80.49567324116872,POINT (-80.49567324116872 41.6386768268809),2022-06-14 21:22:59 EDT,2022-06-14 21:23:05 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
2398bcea-cb53-4ae3-8bb5-6d74e03c3f4e,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.63853064648959,-80.49557274214969,POINT (-80.49557274214969 41.63853064648959),2022-06-14 21:23:54 EDT,2022-06-14 21:25:58 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
80b97bdb-a8fa-4c05-a4b5-3c28c24aa063,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.63865639820697,-80.49533475904654,POINT (-80.49533475904654 41.63865639820697),2022-06-14 21:26:57 EDT,2022-06-14 21:27:04 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
a958162e-be93-4c83-a35b-9c0877edfe6e,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.63861442361179,-80.49542102970229,POINT (-80.49542102970229 41.63861442361179),2022-06-14 21:28:31 EDT,2022-06-14 21:28:37 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
79ca0058-8469-464b-89e8-7c9448f5cbaf,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.638671043367715,-80.49540108077274,POINT (-80.49540108077274 41.638671043367715),2022-06-14 21:30:13 EDT,2022-06-14 21:30:20 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana pipiens,,1,
8cb5ff2f-b524-47cd-be5f-971b0119c86c,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.6386818141135,-80.49539705745921,POINT (-80.49539705745921 41.6386818141135),2022-06-14 21:31:30 EDT,2022-06-14 21:31:36 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
e5b1be5a-cdf8-4340-b9fe-a96d27d3e3b6,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.63876446271411,-80.49534423279107,POINT (-80.49534423279107 41.63876446271411),2022-06-14 21:33:10 EDT,2022-06-14 21:33:15 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
2472c7be-cb9b-4039-b0dc-9f91ae181f84,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.63872568469134,-80.49532005359083,POINT (-80.49532005359083 41.63872568469134),2022-06-14 21:34:01 EDT,2022-06-14 21:34:07 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
e7c6f011-62b2-4cf5-abf6-c00c5f4a9a5d,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.63871902976337,-80.49544491812632,POINT (-80.49544491812632 41.63871902976337),2022-06-14 21:35:16 EDT,2022-06-14 21:35:21 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
27a8a2c7-192b-4582-b156-469c8bc1feab,4a93929d-c650-4c82-a8e2-87f10f5a4c90,4a93929d-c650-4c82-a8e2-87f10f5a4c90,1,1,41.63877991376569,-80.49534883711857,POINT (-80.49534883711857 41.63877991376569),2022-06-14 21:36:18 EDT,2022-06-14 21:36:25 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
647d9b81-eb73-49c3-9740-161c3fb9d63c,563a3f65-d811-4a26-91c3-a1cc7dbe6cf1,563a3f65-d811-4a26-91c3-a1cc7dbe6cf1,2,1,41.69103036172866,-80.51273938275921,POINT (-80.51273938275921 41.69103036172866),2022-06-03 21:25:26 EDT,2022-06-03 21:25:57 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
5da6fc35-f084-43b4-a9ef-65a5dabd2ad7,563a3f65-d811-4a26-91c3-a1cc7dbe6cf1,563a3f65-d811-4a26-91c3-a1cc7dbe6cf1,2,1,41.690992178525455,-80.51272086643358,POINT (-80.51272086643358 41.690992178525455),2022-06-03 21:26:05 EDT,2022-06-03 21:26:11 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
74b4e1ce-946b-47c7-8d4d-934f51544ad9,9789a72f-46e6-473a-819f-689ed0671987,9789a72f-46e6-473a-819f-689ed0671987,1,1,41.63893552383869,-80.49526741538635,POINT (-80.49526741538635 41.63893552383869),2022-06-14 21:22:16 EDT,2022-06-14 21:22:20 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
be1ac1fd-9f0f-418a-8bd9-5dd37ce1785a,9789a72f-46e6-473a-819f-689ed0671987,9789a72f-46e6-473a-819f-689ed0671987,1,1,41.6388380249138,-80.49539510999243,POINT (-80.49539510999243 41.6388380249138),2022-06-14 21:26:18 EDT,2022-06-14 21:26:23 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
d2612b44-9992-4ee9-be97-a715d11bd0e5,9789a72f-46e6-473a-819f-689ed0671987,9789a72f-46e6-473a-819f-689ed0671987,1,1,41.63870541665153,-80.49543577479574,POINT (-80.49543577479574 41.63870541665153),2022-06-14 21:29:18 EDT,2022-06-14 21:29:23 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
df8e9d6d-be83-4dfa-941e-db81703adee1,9789a72f-46e6-473a-819f-689ed0671987,9789a72f-46e6-473a-819f-689ed0671987,1,1,41.63860470438045,-80.4953561289733,POINT (-80.4953561289733 41.63860470438045),2022-06-14 21:30:03 EDT,2022-06-14 21:30:10 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana pipiens,,1,
2e6e0538-5183-4a02-9bea-97ecadae94eb,9789a72f-46e6-473a-819f-689ed0671987,9789a72f-46e6-473a-819f-689ed0671987,1,1,41.6385720476985,-80.49538768485215,POINT (-80.49538768485215 41.6385720476985),2022-06-14 21:33:32 EDT,2022-06-14 21:33:37 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana pipiens,,1,
74cbefe6-8d27-4abb-bba4-26348a8669a9,9789a72f-46e6-473a-819f-689ed0671987,9789a72f-46e6-473a-819f-689ed0671987,1,1,41.63862956214508,-80.49542418589199,POINT (-80.49542418589199 41.63862956214508),2022-06-14 21:36:01 EDT,2022-06-14 21:36:07 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
0e7be2a8-e493-438a-b55c-5aa7a61b0ff6,9789a72f-46e6-473a-819f-689ed0671987,9789a72f-46e6-473a-819f-689ed0671987,1,1,41.63856557362229,-80.49550123674882,POINT (-80.49550123674882 41.63856557362229),2022-06-14 21:40:20 EDT,2022-06-14 21:40:29 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,4,
e09be2a7-fc4b-49f8-b956-5238a578c8e7,9789a72f-46e6-473a-819f-689ed0671987,9789a72f-46e6-473a-819f-689ed0671987,1,1,41.63858012273533,-80.49550714530557,POINT (-80.49550714530557 41.63858012273533),2022-06-14 21:40:30 EDT,2022-06-14 21:40:39 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,3,
2c796487-7abd-48a3-a188-241f7617ac66,3872d47e-5ec8-41a4-b319-73fd789634ea,3872d47e-5ec8-41a4-b319-73fd789634ea,1,1,41.63880762165197,-80.49534211600893,POINT (-80.49534211600893 41.63880762165197),2022-06-15 21:34:12 EDT,2022-06-15 21:34:19 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
fbf5b311-0a92-4f6b-9889-55eb97c8e330,3872d47e-5ec8-41a4-b319-73fd789634ea,3872d47e-5ec8-41a4-b319-73fd789634ea,1,1,41.63882285680099,-80.49536516282244,POINT (-80.49536516282244 41.63882285680099),2022-06-15 21:34:44 EDT,2022-06-15 21:34:49 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
7d053d29-92e2-4d0d-bc83-0553584244b1,3872d47e-5ec8-41a4-b319-73fd789634ea,3872d47e-5ec8-41a4-b319-73fd789634ea,1,1,41.638789710999795,-80.49529876579848,POINT (-80.49529876579848 41.638789710999795),2022-06-15 21:35:17 EDT,2022-06-15 21:35:22 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
94c1dd02-6cb9-4652-89a1-124dac9a0126,3872d47e-5ec8-41a4-b319-73fd789634ea,3872d47e-5ec8-41a4-b319-73fd789634ea,1,1,41.638872250878975,-80.49537186435299,POINT (-80.49537186435299 41.638872250878975),2022-06-15 21:35:59 EDT,2022-06-15 21:36:04 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana catesbeiana,,1,
b0f0ac41-3de0-4769-909c-365bafbd9196,3872d47e-5ec8-41a4-b319-73fd789634ea,3872d47e-5ec8-41a4-b319-73fd789634ea,1,1,41.638960065745856,-80.49537947799264,POINT (-80.49537947799264 41.638960065745856),2022-06-15 21:37:01 EDT,2022-06-15 21:37:05 EDT,bdh64@pitt.edu,bdh64@pitt.edu,Rana clamitans,,1,
