fulcrum_id,fulcrum_parent_id,fulcrum_record_id,fulcrum_record_version,version,latitude,longitude,geometry,created_at,updated_at,created_by,updated_by,bag_id,time_of_capture,body_temperature,microhabitat_type,microhabitat_temperature,bag_photo,bag_photo_caption,bag_photo_url,amphibian_comments
3eaf48b5-1e48-46e3-b22d-1976ff580cfe,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,1,1,41.642110250068455,-80.42891689060092,POINT (-80.42891689060092 41.642110250068455),2022-05-20 01:48:00 UTC,2022-05-20 01:48:43 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag23,21:48,17.9,Water,18.1,9bd35ea5-5f93-434e-95d3-fedb4b2de9af,,https://web.fulcrumapp.com/photos/view?photos=9bd35ea5-5f93-434e-95d3-fedb4b2de9af,
d558ad5e-9fde-4f34-8915-b02622fcd442,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,1,1,41.64188771904963,-80.42811587940322,POINT (-80.42811587940322 41.64188771904963),2022-05-20 01:52:32 UTC,2022-05-20 01:53:14 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag24,21:52,18.2,Water,18.3,38e098c0-83bc-42ea-a36e-bc6ca0483635,,https://web.fulcrumapp.com/photos/view?photos=38e098c0-83bc-42ea-a36e-bc6ca0483635,
58747ee2-ee85-4244-9c3a-573a226aac86,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,1,1,41.64188097405403,-80.42810047267619,POINT (-80.42810047267619 41.64188097405403),2022-05-20 01:55:01 UTC,2022-05-20 01:55:44 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag25,21:55,18.2,Water,18.3,d450b197-3752-4f8b-8026-3aca8cb36265,,https://web.fulcrumapp.com/photos/view?photos=d450b197-3752-4f8b-8026-3aca8cb36265,
7928e204-2d85-4f37-a7b2-da2caca2807e,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,1,1,41.64188776128907,-80.42811591473702,POINT (-80.42811591473702 41.64188776128907),2022-05-20 02:03:27 UTC,2022-05-20 02:04:06 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag26,22:03,18.4,Water,18.5,0f46e8b4-5a64-4e70-8232-e9647f779f4b,,https://web.fulcrumapp.com/photos/view?photos=0f46e8b4-5a64-4e70-8232-e9647f779f4b,
3b989a29-8ab1-4a2a-9da6-127ad507d60b,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,1,1,41.64204580713237,-80.42891481898765,POINT (-80.42891481898765 41.64204580713237),2022-05-20 02:21:49 UTC,2022-05-20 02:22:52 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag13,22:21,17.9,Emergent Vegetation (Higher than 1m),18.2,de81c5b4-c9bf-4a1a-ae55-15c4db82d6cd,,https://web.fulcrumapp.com/photos/view?photos=de81c5b4-c9bf-4a1a-ae55-15c4db82d6cd,
3cb47eb5-926b-403c-b381-2b2a7e69cdda,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,1,1,41.641928050978606,-80.42808210169085,POINT (-80.42808210169085 41.641928050978606),2022-05-20 02:24:59 UTC,2022-05-20 02:25:43 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag12,22:24,18.2,Water,18.3,8d509db0-4b45-48d4-a664-943d4afed5ff,,https://web.fulcrumapp.com/photos/view?photos=8d509db0-4b45-48d4-a664-943d4afed5ff,
386dc799-c3b5-49b8-ad91-3d4b481fd66a,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,1,1,41.64239627173681,-80.42780303,POINT (-80.42780303 41.64239627173681),2022-05-20 02:31:10 UTC,2022-05-20 02:31:55 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag03,22:31,18.1,Water,18.5,9cde3f6c-e658-4ff4-be0e-7656848fa7f3,,https://web.fulcrumapp.com/photos/view?photos=9cde3f6c-e658-4ff4-be0e-7656848fa7f3,
bbbed750-08db-46f5-a7dd-87bbcd3060e4,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,1,1,41.64246787907509,-80.4290895632811,POINT (-80.4290895632811 41.64246787907509),2022-05-20 02:34:07 UTC,2022-05-20 02:34:57 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag11,22:34,18.1,Water,18.4,7cd806d3-a84e-4eb5-9e9b-7ae234daed04,,https://web.fulcrumapp.com/photos/view?photos=7cd806d3-a84e-4eb5-9e9b-7ae234daed04,
804617a7-c683-4e1d-bcc1-183bfd1b280d,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,1,1,41.6424705215683,-80.42901743058981,POINT (-80.42901743058981 41.6424705215683),2022-05-20 02:37:55 UTC,2022-05-20 02:38:36 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag20,22:37,18,Water,18.1,e739fd67-a95e-484a-80ff-d624c0ba94de,,https://web.fulcrumapp.com/photos/view?photos=e739fd67-a95e-484a-80ff-d624c0ba94de,
5d5f5305-fffc-4954-a1db-8cc032081e1b,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,1,1,41.642798921132126,-80.42912520475726,POINT (-80.42912520475726 41.642798921132126),2022-05-20 02:41:46 UTC,2022-05-20 02:42:30 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag14,22:41,17.7,Emergent Vegetation (Lower than 1m),17.7,ba71afdd-85ad-4528-92da-f812c671fe68,,https://web.fulcrumapp.com/photos/view?photos=ba71afdd-85ad-4528-92da-f812c671fe68,
2e5fec3c-8585-49fb-bf39-53c4a6749f2a,9cc76039-e43a-4d91-b910-b95a3f0088f0,9cc76039-e43a-4d91-b910-b95a3f0088f0,1,1,41.64219943069345,-80.42893479877529,POINT (-80.42893479877529 41.64219943069345),2022-05-20 17:36:35 UTC,2022-05-20 17:37:26 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag30,13:36,,Leaf litter,19.8,122ae19b-a0c0-4164-a388-9c642fca36df,,https://web.fulcrumapp.com/photos/view?photos=122ae19b-a0c0-4164-a388-9c642fca36df,
7c3bf2c5-a624-4425-a069-7b82f62dbf7e,9cc76039-e43a-4d91-b910-b95a3f0088f0,9cc76039-e43a-4d91-b910-b95a3f0088f0,1,1,41.642208689677766,-80.42891998344008,POINT (-80.42891998344008 41.642208689677766),2022-05-20 17:41:44 UTC,2022-05-20 17:42:36 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag17,13:41,,Leaf litter,20,facd53f6-f05b-4973-b32d-12b2f55431dc,,https://web.fulcrumapp.com/photos/view?photos=facd53f6-f05b-4973-b32d-12b2f55431dc,
6293bd30-8d25-4c5a-94d2-a3e9993f2d37,9cc76039-e43a-4d91-b910-b95a3f0088f0,9cc76039-e43a-4d91-b910-b95a3f0088f0,1,1,41.64231205828641,-80.42909184478263,POINT (-80.42909184478263 41.64231205828641),2022-05-20 17:53:39 UTC,2022-05-20 17:54:27 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag29,13:53,,Leaf litter,18.9,1cb017ee-65aa-48c3-bec8-34f1c6816ee4,,https://web.fulcrumapp.com/photos/view?photos=1cb017ee-65aa-48c3-bec8-34f1c6816ee4,
b15bc6da-32aa-4f36-bc35-786d7faf1dba,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.641968525985135,-80.42889084674458,POINT (-80.42889084674458 41.641968525985135),2022-05-20 01:03:04 UTC,2022-05-20 01:04:13 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag02,21:03,19.2,Water,18.8,fc60daf4-a867-4dae-ae86-cc5243476639,,https://web.fulcrumapp.com/photos/view?photos=fc60daf4-a867-4dae-ae86-cc5243476639,
3c08cbb3-c284-4bb3-a304-823d04af0a6e,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64193386681531,-80.42911137461702,POINT (-80.42911137461702 41.64193386681531),2022-05-20 01:09:18 UTC,2022-05-20 01:10:19 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag01,21:09,18.3,Tree/Log/Bush (Lower than 1m),17.5,67a45464-e3d2-4e15-b70e-716dda775401,,https://web.fulcrumapp.com/photos/view?photos=67a45464-e3d2-4e15-b70e-716dda775401,
125258d2-62db-489a-b4f9-3b36698d3404,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.641885838510134,-80.42896896608214,POINT (-80.42896896608214 41.641885838510134),2022-05-20 01:12:42 UTC,2022-05-20 01:13:21 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag04,21:12,18,Water,17.9,68778835-4137-4a3a-8300-3fdcfbca25a7,,https://web.fulcrumapp.com/photos/view?photos=68778835-4137-4a3a-8300-3fdcfbca25a7,
2a4da878-de3a-410f-b518-0b936bc98a54,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64188274103904,-80.42810659967539,POINT (-80.42810659967539 41.64188274103904),2022-05-20 01:17:14 UTC,2022-05-20 01:18:04 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag07,21:17,18.2,Water,18.2,749377f6-be1b-41b1-855f-17048f501de4,,https://web.fulcrumapp.com/photos/view?photos=749377f6-be1b-41b1-855f-17048f501de4,
70f2f7d5-d0a0-42c8-b3f3-87251b50c5aa,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.6418879379289,-80.42811666631597,POINT (-80.42811666631597 41.6418879379289),2022-05-20 01:21:05 UTC,2022-05-20 01:21:57 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag10,21:21,18.2,Water,18.3,aa20fbe1-d1d2-4a84-a8cb-921132a752d0,,https://web.fulcrumapp.com/photos/view?photos=aa20fbe1-d1d2-4a84-a8cb-921132a752d0,
47d44b03-88c2-4204-86c3-def426b50633,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64219517264668,-80.428841728792,POINT (-80.428841728792 41.64219517264668),2022-05-20 01:25:48 UTC,2022-05-20 01:26:33 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag08,21:25,18.1,Water,18,c01ce459-70f0-42ce-8202-034604010ce0,,https://web.fulcrumapp.com/photos/view?photos=c01ce459-70f0-42ce-8202-034604010ce0,
492083bf-770d-4ada-85d7-9da13a21d361,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64188774654646,-80.42811576549316,POINT (-80.42811576549316 41.64188774654646),2022-05-20 01:28:59 UTC,2022-05-20 01:29:43 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag05,21:28,18.3,Water,18.3,3d702528-f451-4c1d-88e5-2f8c87a918ac,,https://web.fulcrumapp.com/photos/view?photos=3d702528-f451-4c1d-88e5-2f8c87a918ac,
7fce6149-2af8-4bc2-8efc-e02bf4b7f0e8,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64189239534658,-80.42811139184126,POINT (-80.42811139184126 41.64189239534658),2022-05-20 01:32:07 UTC,2022-05-20 01:32:55 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag09,21:32,17.8,Water,18,f955b55c-6c9f-4eb5-a39d-01cd8d077064,,https://web.fulcrumapp.com/photos/view?photos=f955b55c-6c9f-4eb5-a39d-01cd8d077064,
2d0823da-ff06-4ce6-b66c-0d8259e806fd,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64188955616971,-80.42811969655077,POINT (-80.42811969655077 41.64188955616971),2022-05-20 01:37:02 UTC,2022-05-20 01:38:15 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag15,21:37,17.6,Water,17.8,462bb5df-49ec-4f8f-b71b-018ae889990f,,https://web.fulcrumapp.com/photos/view?photos=462bb5df-49ec-4f8f-b71b-018ae889990f,
89731d0e-02c0-457f-8861-dfa90a3914b6,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64188912455494,-80.42811453256188,POINT (-80.42811453256188 41.64188912455494),2022-05-20 01:40:24 UTC,2022-05-20 01:41:07 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag21,21:40,17.5,Leaf litter,17.5,8133ece0-929d-492c-b59e-ac1a2355249d,,https://web.fulcrumapp.com/photos/view?photos=8133ece0-929d-492c-b59e-ac1a2355249d,
8ced5f6b-298e-4629-8a31-a2d8fa3612ac,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.6418877430949,-80.42811587399721,POINT (-80.42811587399721 41.6418877430949),2022-05-20 01:45:28 UTC,2022-05-20 01:46:13 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag22,21:45,17.7,Water,17.8,f138bbc6-2cc3-42e1-93c4-b6cd184421e4,,https://web.fulcrumapp.com/photos/view?photos=f138bbc6-2cc3-42e1-93c4-b6cd184421e4,
3eaf48b5-1e48-46e3-b22d-1976ff580cfe,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.642110250068455,-80.42891689060092,POINT (-80.42891689060092 41.642110250068455),2022-05-20 01:48:00 UTC,2022-05-20 01:48:43 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag23,21:48,17.9,Water,18.1,9bd35ea5-5f93-434e-95d3-fedb4b2de9af,,https://web.fulcrumapp.com/photos/view?photos=9bd35ea5-5f93-434e-95d3-fedb4b2de9af,
d558ad5e-9fde-4f34-8915-b02622fcd442,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64188771904963,-80.42811587940322,POINT (-80.42811587940322 41.64188771904963),2022-05-20 01:52:32 UTC,2022-05-20 01:53:14 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag24,21:52,18.2,Water,18.3,38e098c0-83bc-42ea-a36e-bc6ca0483635,,https://web.fulcrumapp.com/photos/view?photos=38e098c0-83bc-42ea-a36e-bc6ca0483635,
58747ee2-ee85-4244-9c3a-573a226aac86,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64188097405403,-80.42810047267619,POINT (-80.42810047267619 41.64188097405403),2022-05-20 01:55:01 UTC,2022-05-20 01:55:44 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag25,21:55,18.2,Water,18.3,d450b197-3752-4f8b-8026-3aca8cb36265,,https://web.fulcrumapp.com/photos/view?photos=d450b197-3752-4f8b-8026-3aca8cb36265,
7928e204-2d85-4f37-a7b2-da2caca2807e,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64188776128907,-80.42811591473702,POINT (-80.42811591473702 41.64188776128907),2022-05-20 02:03:27 UTC,2022-05-20 02:04:06 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag26,22:03,18.4,Water,18.5,0f46e8b4-5a64-4e70-8232-e9647f779f4b,,https://web.fulcrumapp.com/photos/view?photos=0f46e8b4-5a64-4e70-8232-e9647f779f4b,
3b989a29-8ab1-4a2a-9da6-127ad507d60b,8322e922-3871-46bf-a73c-2fc4985876ba,8322e922-3871-46bf-a73c-2fc4985876ba,2,1,41.64204580713237,-80.42891481898765,POINT (-80.42891481898765 41.64204580713237),2022-05-20 02:21:49 UTC,2022-05-20 02:22:52 UTC,bdh64@pitt.edu,bdh64@pitt.edu,Bag13,22:21,17.9,Emergent Vegetation (Higher than 1m),18.2,de81c5b4-c9bf-4a1a-ae55-15c4db82d6cd,,https://web.fulcrumapp.com/photos/view?photos=de81c5b4-c9bf-4a1a-ae55-15c4db82d6cd,
